GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000269237	19	21587961	21674068	269	14	292485	0.25936	0.39768	CTD-2561J22.3
ENSG00000197013	19	21679484	21739072	203	9	292485	0.0839	0.46657	ZNF429
ENSG00000197020	19	21905568	21950430	218	13	292485	0.073356	0.47076	ZNF100
ENSG00000198521	19	21987752	22034927	151	15	292485	0.12855	0.44886	ZNF43
ENSG00000160321	19	22115760	22193751	315	15	292485	0.68788	0.24577	ZNF208
ENSG00000197134	19	22235254	22274282	220	10	292485	-0.45597	0.67579	ZNF257
ENSG00000196109	19	22361893	22379753	66	7	292485	-0.66525	0.74705	ZNF676
ENSG00000196350	19	22469210	22499978	58	10	292485	0.27593	0.3913	ZNF729
ENSG00000197360	19	22573821	22715287	495	43	292485	1.5814	0.056891	ZNF98
ENSG00000229676	19	22817126	22850472	208	5	292485	-1.8511	0.96792	ZNF492
ENSG00000213973	19	22939007	22966909	160	8	292485	-1.6235	0.94776	ZNF99
ENSG00000269067	19	23158270	23185978	75	4	292485	-1.1671	0.87841	ZNF728
ENSG00000183850	19	23258012	23330021	168	14	292485	-2.0603	0.98031	ZNF730
ENSG00000196081	19	23404401	23433192	81	6	292485	-1.921	0.97263	ZNF724P
ENSG00000167232	19	23487793	23578362	340	16	292485	-0.66927	0.74834	ZNF91
ENSG00000197372	19	23708433	23870022	461	29	292485	-0.25629	0.60114	ZNF675
ENSG00000196172	19	23921997	23941693	33	8	292485	0.25344	0.39996	ZNF681
ENSG00000205246	19	23945807	24010937	122	19	292485	-0.097253	0.53874	RPSAP58
ENSG00000213967	19	24097678	24127961	104	15	292485	-1.7881	0.96312	ZNF726
ENSG00000213096	19	24216276	24312654	368	16	292485	-1.1311	0.871	ZNF254
ENSG00000169021	19	29698173	29704448	23	5	292485	1.9428	0.02602	UQCRFS1
ENSG00000187135	19	30017406	30055386	173	21	292485	2.1492	0.015809	VSTM2B
ENSG00000105171	19	30094924	30108144	66	12	292485	1.6392	0.050581	POP4
ENSG00000166289	19	30155963	30166364	28	5	292485	0.25457	0.39953	PLEKHF1
ENSG00000131943	19	30191721	30206364	48	9	292485	-0.33995	0.63305	C19orf12
ENSG00000105173	19	30302805	30315215	31	8	292485	1.517	0.064635	CCNE1
ENSG00000105176	19	30414551	30506611	170	15	292485	-0.94225	0.82697	URI1
ENSG00000198597	19	30719197	31204445	1118	125	292485	0.90524	0.18267	ZNF536
ENSG00000268953	19	31640362	31640757	1	1	292485	0.87973	0.1895	AC020952.1
ENSG00000121297	19	31765851	31840453	192	33	292485	1.3615	0.086684	TSHZ3
ENSG00000168813	19	32836500	32878573	88	14	292485	1.9334	0.026592	ZNF507
ENSG00000269093	19	32895915	32896466	3	2	292485	-0.076669	0.53056	AC007773.3
ENSG00000178904	19	32896449	32976801	190	21	292485	0.49359	0.3108	DPY19L3
ENSG00000105185	19	33071974	33078358	14	6	292485	1.9475	0.025738	PDCD5
ENSG00000105186	19	33087913	33167503	453	23	292485	0.85132	0.1973	ANKRD27
ENSG00000186326	19	33166313	33169206	15	4	292485	-0.2436	0.59623	RGS9BP
ENSG00000213965	19	33182867	33204702	65	10	292485	1.6414	0.050361	NUDT19
ENSG00000173809	19	33210659	33320483	329	24	292485	1.628	0.051764	TDRD12
ENSG00000021488	19	33321415	33360672	195	20	292485	0.74545	0.228	SLC7A9
ENSG00000121289	19	33369902	33462897	392	29	292485	-0.045812	0.51827	CEP89
ENSG00000131944	19	33463115	33469128	31	8	292485	0.2364	0.40656	C19orf40
ENSG00000131941	19	33469499	33555794	305	31	292485	0.38572	0.34985	RHPN2
ENSG00000076650	19	33571786	33621448	149	9	292485	1.8332	0.033387	GPATCH1
ENSG00000166359	19	33622996	33666701	141	17	292485	0.31575	0.3761	WDR88
ENSG00000130881	19	33668509	33698694	86	14	292485	-0.17146	0.56807	LRP3
ENSG00000130876	19	33699570	33716756	32	14	292485	-0.48067	0.68462	SLC7A10
ENSG00000245848	19	33790840	33793470	5	1	292485	2.5166	0.0059251	CEBPA
ENSG00000153879	19	33864236	33873592	24	9	292485	0.10081	0.45985	CEBPG
ENSG00000124299	19	33877856	34012700	662	40	292485	1.298	0.097146	PEPD
ENSG00000124302	19	34112861	34264414	490	65	292485	1.8207	0.034327	CHST8
ENSG00000153885	19	34286838	34306668	56	16	292485	-1.1642	0.87784	KCTD15
ENSG00000257103	19	34663409	34720420	167	11	292485	0.41136	0.3404	LSM14A
ENSG00000166398	19	34745442	34846491	244	22	292485	0.193	0.42348	KIAA0355
ENSG00000105220	19	34850385	34893061	95	14	292485	0.71914	0.23603	GPI
ENSG00000266953	19	34887220	34900269	26	7	292485	1.248	0.10601	RP11-618P17.4
ENSG00000126249	19	34895289	34917073	52	8	292485	1.1076	0.13401	PDCD2L
ENSG00000126261	19	34919257	34960853	96	13	292485	0.82347	0.20512	UBA2
ENSG00000142279	19	34971874	34997258	64	13	292485	0.17135	0.43198	WTIP
ENSG00000205209	19	35084234	35166604	384	32	292485	0.30731	0.3793	SCGB2B2
ENSG00000089335	19	35168544	35177302	37	7	292485	0.92444	0.17763	ZNF302
ENSG00000197841	19	35225060	35233777	20	7	292485	1.6605	0.048407	ZNF181
ENSG00000153896	19	35248981	35264134	30	10	292485	1.3854	0.082967	ZNF599
ENSG00000168661	19	35417807	35436074	77	7	292485	1.2995	0.096895	ZNF30
ENSG00000180884	19	35447258	35454953	24	7	292485	1.0087	0.15657	ZNF792
ENSG00000089351	19	35485688	35517375	107	10	292485	-0.071785	0.52861	GRAMD1A
ENSG00000105711	19	35521588	35531352	24	5	292485	-0.083686	0.53335	SCN1B
ENSG00000105707	19	35531410	35557475	88	12	292485	-0.91796	0.82068	HPN
ENSG00000179066	19	35596873	35598141	7	2	292485	0.46223	0.32196	AC020907.1
ENSG00000089356	19	35606732	35615228	28	7	292485	-1.6831	0.95383	FXYD3
ENSG00000153902	19	35615417	35633355	48	5	292485	-1.1116	0.86685	LGI4
ENSG00000266964	19	35629712	35634013	5	1	292485	-0.11197	0.54458	FXYD1
ENSG00000221946	19	35634154	35645204	14	6	292485	0.32877	0.37116	FXYD7
ENSG00000089327	19	35645633	35660786	60	11	292485	0.32784	0.37152	FXYD5
ENSG00000177558	19	35715703	35719632	18	6	292485	0.28921	0.38621	FAM187B
ENSG00000105699	19	35739233	35758867	65	11	292485	-1.6353	0.94901	LSR
ENSG00000105698	19	35759881	35770724	34	5	292485	-0.34918	0.63652	USF2
ENSG00000105697	19	35771619	35776046	10	4	292485	-1.0032	0.84212	HAMP
ENSG00000105695	19	35783028	35804707	42	11	292485	-1.6538	0.95091	MAG
ENSG00000012124	19	35810164	35838258	81	24	292485	0.049857	0.48012	CD22
ENSG00000126266	19	35842445	35843367	1	1	292485	1.2841	0.099552	FFAR1
ENSG00000185897	19	35849362	35851387	1	1	292485	1.6359	0.050928	FFAR3
ENSG00000126251	19	35861831	35863855	1	1	292485	-1.5433	0.93861	GPR42
ENSG00000126262	19	35934809	35942669	21	9	292485	-0.11339	0.54514	FFAR2
ENSG00000188508	19	35978226	35986460	28	7	292485	0.037942	0.48487	KRTDAP
ENSG00000161249	19	35988122	36004560	62	16	292485	0.13196	0.44751	DMKN
ENSG00000189001	19	36014269	36019253	23	7	292485	0.18551	0.42641	SBSN
ENSG00000105679	19	36024314	36036218	36	10	292485	0.79095	0.21449	GAPDHS
ENSG00000105677	19	36036497	36038428	5	3	292485	0.68836	0.24561	TMEM147
ENSG00000105675	19	36040945	36054560	29	10	292485	0.33382	0.36926	ATP4A
ENSG00000249115	19	36103646	36116251	20	7	292485	-0.070814	0.52823	HAUS5
ENSG00000126254	19	36119932	36128588	15	4	292485	0.25555	0.39915	RBM42
ENSG00000105672	19	36132647	36135773	4	2	292485	-1.2791	0.89958	ETV2
ENSG00000126267	19	36139125	36149763	29	8	292485	-1.8758	0.96966	COX6B1
ENSG00000105668	19	36157715	36169367	50	8	292485	-2.1176	0.9829	UPK1A
ENSG00000011590	19	36195429	36207940	28	7	292485	-1.951	0.97447	ZBTB32
ENSG00000272333	19	36208921	36229779	42	10	292485	-2.3379	0.9903	KMT2B
ENSG00000126246	19	36230058	36233354	14	4	292485	-1.9204	0.9726	IGFLR1
ENSG00000267120	19	36230153	36236333	26	8	292485	-2.2593	0.98807	AD000671.6
ENSG00000161265	19	36233365	36236346	12	5	292485	-1.8043	0.9644	U2AF1L4
ENSG00000205155	19	36236015	36237911	4	2	292485	-0.67411	0.74988	PSENEN
ENSG00000188223	19	36236579	36245420	20	5	292485	-1.0619	0.85586	AC002398.9
ENSG00000267796	19	36239262	36245420	14	4	292485	-0.90169	0.81639	LIN37
ENSG00000004776	19	36245469	36248980	5	3	292485	-0.56551	0.71414	HSPB6
ENSG00000167595	19	36249044	36261930	38	9	292485	-1.7254	0.95777	C19orf55
ENSG00000004777	19	36265434	36279724	42	6	292485	-2.2219	0.98685	ARHGAP33
ENSG00000250799	19	36290890	36304201	19	8	292485	-0.1071	0.54264	PRODH2
ENSG00000161270	19	36316866	36360189	78	11	292485	0.30764	0.37918	NPHS1
ENSG00000126259	19	36346763	36358011	11	3	292485	0.081055	0.4677	KIRREL2
ENSG00000105290	19	36358801	36370693	20	2	292485	-1.049	0.85291	APLP1
ENSG00000167604	19	36378555	36393205	34	5	292485	0.54726	0.2921	NFKBID
ENSG00000126264	19	36393382	36395279	4	1	292485	1.0194	0.154	HCST
ENSG00000011600	19	36395303	36399197	19	4	292485	0.11729	0.45332	TYROBP
ENSG00000126243	19	36426260	36436669	17	3	292485	-0.23202	0.59174	LRFN3
ENSG00000205138	19	36486090	36487220	2	1	292485	0.65959	0.25476	SDHAF1
ENSG00000181392	19	36494209	36499695	9	3	292485	-0.38185	0.64871	SYNE4
ENSG00000239382	19	36500022	36505141	6	2	292485	-0.40691	0.65796	ALKBH6
ENSG00000105270	19	36505562	36524245	32	10	292485	0.0161	0.49358	CLIP3
ENSG00000161277	19	36525887	36545664	54	10	292485	0.692	0.24447	THAP8
ENSG00000075702	19	36545783	36596008	146	19	292485	0.36783	0.3565	WDR62
ENSG00000105261	19	36602104	36604613	8	3	292485	0.96152	0.16815	OVOL3
ENSG00000105258	19	36604612	36606248	5	2	292485	0.040995	0.48365	POLR2I
ENSG00000105254	19	36605191	36616849	32	8	292485	0.40968	0.34102	TBCB
ENSG00000126247	19	36630477	36641255	12	4	292485	1.4804	0.069388	CAPNS1
ENSG00000161281	19	36641824	36643771	5	3	292485	1.2849	0.099406	COX7A1
ENSG00000196357	19	36673188	36737159	194	14	292485	1.3816	0.083545	ZNF565
ENSG00000167635	19	36705504	36729676	87	8	292485	1.5029	0.066432	ZNF146
ENSG00000142065	19	36827162	36870101	97	9	292485	1.0734	0.14154	ZFP14
ENSG00000181007	19	36874022	36909558	91	8	292485	1.5591	0.059488	ZFP82
ENSG00000186017	19	36936021	36980804	121	12	292485	1.918	0.027557	ZNF566
ENSG00000254004	19	37001597	37019562	46	8	292485	1.542	0.061536	ZNF260
ENSG00000186020	19	37025676	37096178	171	17	292485	1.2869	0.099066	ZNF529
ENSG00000161298	19	37095719	37119499	42	8	292485	1.0567	0.14533	ZNF382
ENSG00000197808	19	37128094	37157755	73	11	292485	1.5316	0.062816	ZNF461
ENSG00000189042	19	37178514	37218603	105	9	292485	1.205	0.11409	ZNF567
ENSG00000267041	19	37205285	37263727	141	15	292485	1.0676	0.14285	ZNF850
ENSG00000267260	19	37264055	37267980	8	3	292485	1.4174	0.07818	CTD-2162K18.4
ENSG00000197863	19	37308330	37341689	50	9	292485	1.1445	0.12622	ZNF790
ENSG00000251247	19	37341263	37403931	199	18	292485	0.58715	0.27855	ZNF345
ENSG00000185869	19	37379026	37407193	86	9	292485	0.13767	0.44525	ZNF829
ENSG00000198453	19	37407231	37489602	427	15	292485	-0.48562	0.68638	ZNF568
ENSG00000197050	19	37498759	37621216	347	16	292485	-0.083866	0.53342	ZNF420
ENSG00000267360	19	37583921	37701414	294	20	292485	0.28958	0.38607	CTC-454I21.3
ENSG00000196967	19	37597636	37663643	196	15	292485	0.3845	0.3503	ZNF585A
ENSG00000245680	19	37672481	37709055	64	11	292485	0.34595	0.36469	ZNF585B
ENSG00000188283	19	37708828	37734828	41	7	292485	0.24494	0.40325	ZNF383
ENSG00000181666	19	37803739	37860267	129	16	292485	0.42718	0.33462	HKR1
ENSG00000189164	19	37861963	37883968	37	8	292485	-0.24296	0.59598	ZNF527
ENSG00000196437	19	37902057	37960177	133	18	292485	0.2001	0.4207	ZNF569
ENSG00000171827	19	37958487	37976260	24	5	292485	-0.88259	0.81127	ZNF570
ENSG00000188227	19	37997841	38039664	83	16	292485	0.94318	0.17279	ZNF793
ENSG00000171817	19	38042308	38104998	144	15	292485	0.68475	0.24675	ZNF540
ENSG00000180479	19	38045684	38085673	102	12	292485	0.6115	0.27043	ZNF571
ENSG00000120784	19	38104650	38183238	189	22	292485	0.40412	0.34306	ZFP30
ENSG00000196381	19	38158652	38183223	68	13	292485	-0.022904	0.50914	ZNF781
ENSG00000267552	19	38180766	38210089	76	11	292485	0.1515	0.43979	CTD-2528L19.4
ENSG00000198182	19	38187264	38210691	61	10	292485	0.27728	0.39078	ZNF607
ENSG00000189144	19	38226734	38307940	188	22	292485	0.38041	0.35182	ZNF573
ENSG00000171804	19	38375463	38397317	44	10	292485	0.16187	0.4357	WDR87
ENSG00000105738	19	38397868	38699012	874	58	292485	-0.71392	0.76236	SIPA1L3
ENSG00000011332	19	38701646	38720354	52	9	292485	-0.4308	0.66669	DPF1
ENSG00000167642	19	38734675	38783254	168	22	292485	-0.54208	0.70612	SPINT2
ENSG00000167641	19	38741877	38747231	18	4	292485	-1.4045	0.91991	PPP1R14A
ENSG00000267748	19	38779791	38795550	52	10	292485	0.16437	0.43472	CTB-102L5.4
ENSG00000167644	19	38794801	38795649	7	3	292485	0.01079	0.4957	C19orf33
ENSG00000167645	19	38795753	38807913	38	9	292485	-0.16504	0.56554	YIF1B
ENSG00000099337	19	38810484	38819660	32	7	292485	0.75865	0.22403	KCNK6
ENSG00000099338	19	38826415	38861589	127	16	292485	0.79713	0.21269	CATSPERG
ENSG00000099341	19	38865176	38874464	30	6	292485	0.6106	0.27073	PSMD8
ENSG00000179168	19	38874905	38878722	10	2	292485	-0.41273	0.6601	GGN
ENSG00000188766	19	38879061	38886881	21	3	292485	-0.47136	0.68131	SPRED3
ENSG00000130244	19	38893775	38899728	33	4	292485	0.071243	0.4716	FAM98C
ENSG00000171777	19	38899695	38916945	55	12	292485	1.8814	0.02996	RASGRP4
ENSG00000196218	19	38924339	39078204	523	37	292485	1.5509	0.060462	RYR1
ENSG00000104814	19	39078281	39109522	69	8	292485	1.145	0.1261	MAP4K1
ENSG00000178982	19	39109735	39127595	21	5	292485	1.315	0.094262	EIF3K
ENSG00000130402	19	39138289	39222223	276	19	292485	0.11834	0.4529	ACTN4
ENSG00000182472	19	39220827	39260544	189	15	292485	0.1317	0.44761	CAPN12
ENSG00000205076	19	39261611	39264132	2	1	292485	0.064545	0.47427	LGALS7
ENSG00000178934	19	39279851	39282389	4	2	292485	-0.58913	0.72211	LGALS7B
ENSG00000171747	19	39292311	39304004	30	8	292485	0.74385	0.22848	LGALS4
ENSG00000104823	19	39306062	39322645	43	7	292485	2.0214	0.021619	ECH1
ENSG00000268083	19	39308111	39330818	63	9	292485	2.4167	0.0078307	AC104534.3
ENSG00000104824	19	39327028	39342987	30	5	292485	2.6921	0.0035505	HNRNPL
ENSG00000187994	19	39358470	39368919	18	6	292485	1.5327	0.062673	RINL
ENSG00000068903	19	39369197	39390502	26	6	292485	0.13571	0.44603	SIRT2
ENSG00000104825	19	39390340	39399533	27	6	292485	-0.099218	0.53952	NFKBIB
ENSG00000262484	19	39399620	39402798	7	3	292485	1.0773	0.14067	CCER2
ENSG00000104835	19	39405906	39440495	91	9	292485	-0.067093	0.52675	SARS2
ENSG00000269547	19	39406044	39440495	91	9	292485	-0.067093	0.52675	CTC-360G5.8
ENSG00000128626	19	39421188	39423802	2	1	292485	0.45818	0.32341	MRPS12
ENSG00000269190	19	39432044	39466550	79	13	292485	1.7318	0.041655	FBXO17
ENSG00000161243	19	39481354	39523425	181	13	292485	1.5235	0.063821	FBXO27
ENSG00000183760	19	39574553	39602133	110	10	292485	-1.0713	0.85797	PAPL
ENSG00000130669	19	39616410	39673456	148	16	292485	0.0019687	0.49921	PAK4
ENSG00000188505	19	39687601	39692524	6	1	292485	-0.56131	0.71271	NCCRP1
ENSG00000179751	19	39693471	39694906	1	1	292485	-0.086393	0.53442	SYCN
ENSG00000197110	19	39734246	39735646	9	3	292485	0.082556	0.4671	IFNL3
ENSG00000183709	19	39759154	39760732	5	2	292485	0.39885	0.345	IFNL2
ENSG00000182393	19	39786965	39789313	3	2	292485	0.90607	0.18245	IFNL1
ENSG00000128011	19	39797208	39805976	11	3	292485	0.72276	0.23492	LRFN1
ENSG00000130755	19	39818993	39833012	34	6	292485	0.94835	0.17147	GMFG
ENSG00000179134	19	39833036	39876350	112	11	292485	0.79445	0.21347	SAMD4B
ENSG00000006712	19	39876492	39881835	11	3	292485	0.49811	0.3092	PAF1
ENSG00000063322	19	39881943	39891277	25	4	292485	0.66383	0.2534	MED29
ENSG00000128016	19	39897453	39900052	3	2	292485	1.3153	0.094205	ZFP36
ENSG00000090924	19	39903225	39919054	36	8	292485	-0.22407	0.58865	PLEKHG2
ENSG00000105193	19	39923847	39926588	12	2	292485	1.109	0.13372	RPS16
ENSG00000196235	19	39926796	39967310	121	10	292485	0.74185	0.22909	SUPT5H
ENSG00000213922	19	39930212	39932082	6	2	292485	0.010806	0.49569	AC011500.1
ENSG00000105197	19	39971052	39984422	35	6	292485	0.5108	0.30475	TIMM50
ENSG00000090932	19	39989535	39999121	36	4	292485	0.027034	0.48922	DLL3
ENSG00000186838	19	40005753	40011326	10	4	292485	0.4225	0.33633	SELV
ENSG00000176401	19	40021630	40023494	7	3	292485	1.6032	0.054445	EID2B
ENSG00000176396	19	40028890	40030870	6	3	292485	1.8776	0.030221	EID2
ENSG00000105198	19	40093164	40098116	8	4	292485	0.50009	0.30851	LGALS13
ENSG00000249861	19	40146534	40151287	9	3	292485	-0.021199	0.50846	LGALS16
ENSG00000006659	19	40194946	40200084	13	6	292485	0.5398	0.29467	LGALS14
ENSG00000105205	19	40221890	40228668	56	3	292485	0.8966	0.18497	CLC
ENSG00000213921	19	40267235	40276775	12	4	292485	-1.6025	0.94548	LEUTX
ENSG00000105204	19	40315990	40324841	21	5	292485	-2.0378	0.97921	DYRK1B
ENSG00000105202	19	40325098	40337054	14	5	292485	-1.6032	0.94556	FBL
ENSG00000090920	19	40353963	40440533	162	25	292485	0.19721	0.42183	FCGBP
ENSG00000013275	19	40476912	40487348	34	5	292485	1.0296	0.1516	PSMC4
ENSG00000187187	19	40490041	40523514	90	7	292485	0.76743	0.22141	ZNF546
ENSG00000128000	19	40534167	40562116	73	6	292485	1.8013	0.035832	ZNF780B
ENSG00000197782	19	40575059	40596845	102	9	292485	1.1302	0.12921	ZNF780A
ENSG00000130758	19	40697651	40721482	34	8	292485	-1.6801	0.95353	MAP3K10
ENSG00000174521	19	40721965	40724306	5	2	292485	-0.074904	0.52985	TTC9B
ENSG00000105219	19	40728115	40732597	8	4	292485	-1.6643	0.95197	CNTD2
ENSG00000105221	19	40736224	40791443	121	15	292485	-2.5921	0.99523	AKT2
ENSG00000160392	19	40825443	40854434	75	12	292485	-1.7592	0.96073	C19orf47
ENSG00000105223	19	40854363	40886346	69	17	292485	-2.3506	0.99063	PLD3
ENSG00000160396	19	40885178	40896094	22	7	292485	-2.0051	0.97752	HIPK4
ENSG00000105227	19	40899675	40919273	38	10	292485	0.12592	0.4499	PRX
ENSG00000197019	19	40927499	40931932	7	2	292485	-1.063	0.85611	SERTAD1
ENSG00000167565	19	40946751	40950612	18	3	292485	-0.34527	0.63505	SERTAD3
ENSG00000090013	19	40953696	40971747	59	9	292485	-0.77336	0.78034	BLVRB
ENSG00000160460	19	40972148	41082370	237	34	292485	0.21116	0.41638	SPTBN4
ENSG00000160410	19	41082757	41097305	41	9	292485	-1.4031	0.91971	SHKBP1
ENSG00000090006	19	41098789	41135725	112	12	292485	-0.30901	0.62134	LTBP4
ENSG00000105245	19	41172596	41196877	78	14	292485	-0.73436	0.76863	NUMBL
ENSG00000123815	19	41197434	41224112	61	11	292485	-1.0146	0.84484	ADCK4
ENSG00000086544	19	41223008	41246765	66	10	292485	-0.64432	0.74032	ITPKC
ENSG00000188493	19	41246761	41257458	36	8	292485	0.13243	0.44732	C19orf54
ENSG00000077312	19	41256542	41271294	34	8	292485	0.65888	0.25499	SNRPA
ENSG00000261857	19	41277553	41283395	18	5	292485	0.56318	0.28666	MIA
ENSG00000268975	19	41277553	41292590	50	9	292485	0.70034	0.24186	MIA-RAB4B
ENSG00000167578	19	41284121	41302847	70	12	292485	0.11105	0.45579	RAB4B
ENSG00000171570	19	41284147	41314103	105	16	292485	-0.02487	0.50992	RAB4B-EGLN2
ENSG00000269858	19	41304901	41314338	30	9	292485	-0.16988	0.56745	EGLN2
ENSG00000268797	19	41307202	41404187	298	41	292485	-0.3016	0.61852	CTC-490E21.12
ENSG00000255974	19	41349443	41356352	26	6	292485	-0.06983	0.52784	CYP2A6
ENSG00000198077	19	41381344	41388657	11	4	292485	0.046149	0.4816	CYP2A7
ENSG00000197408	19	41497204	41524303	105	10	292485	0.64345	0.25996	CYP2B6
ENSG00000197838	19	41594377	41602100	19	3	292485	-1.2411	0.89271	CYP2A13
ENSG00000197446	19	41620337	41634271	60	8	292485	-2.2846	0.98883	CYP2F1
ENSG00000167600	19	41698954	41713444	29	8	292485	0.16384	0.43493	CYP2S1
ENSG00000167601	19	41725108	41767671	105	17	292485	1.9062	0.02831	AXL
ENSG00000105323	19	41768401	41813503	74	8	292485	1.4273	0.076747	HNRNPUL1
ENSG00000105329	19	41807492	41859816	81	9	292485	1.7542	0.039697	TGFB1
ENSG00000142039	19	41816094	41830788	24	2	292485	1.9358	0.026445	CCDC97
ENSG00000255730	19	41856758	41930906	197	11	292485	1.4521	0.073237	CTC-435M10.3
ENSG00000142046	19	41856816	41889988	83	10	292485	0.6457	0.25924	TMEM91
ENSG00000123810	19	41860326	41870078	29	6	292485	-0.16668	0.56619	B9D2
ENSG00000248098	19	41884215	41930910	131	5	292485	1.6428	0.050213	BCKDHA
ENSG00000077348	19	41892279	41903384	25	2	292485	1.6461	0.049876	EXOSC5
ENSG00000177191	19	41931264	41934635	7	2	292485	1.845	0.032518	B3GNT8
ENSG00000105341	19	41937223	41946622	24	3	292485	1.8182	0.034515	ATP5SL
ENSG00000204978	19	41949063	41950670	4	2	292485	0.033052	0.48682	C19orf69
ENSG00000007129	19	42055886	42093197	100	12	292485	-0.30554	0.62002	CEACAM21
ENSG00000105352	19	42125344	42133442	43	8	292485	-0.20375	0.58072	CEACAM4
ENSG00000007306	19	42177235	42210895	125	13	292485	-1.3824	0.91658	CEACAM7
ENSG00000105388	19	42212504	42233718	51	10	292485	-1.4758	0.93	CEACAM5
ENSG00000267881	19	42212531	42265190	121	14	292485	-0.94974	0.82888	CEA
ENSG00000086548	19	42254885	42276113	49	8	292485	0.0044934	0.49821	CEACAM6
ENSG00000170956	19	42300369	42315591	49	3	292485	-0.43417	0.66792	CEACAM3
ENSG00000183103	19	42341148	42348760	11	2	292485	-0.65816	0.74478	LYPD4
ENSG00000142025	19	42348806	42356401	13	3	292485	-0.68616	0.75369	DMRTC2
ENSG00000105372	19	42363988	42376994	28	2	292485	-0.22853	0.59038	RPS19
ENSG00000105369	19	42381190	42385439	5	2	292485	0.38671	0.34948	CD79A
ENSG00000076928	19	42387228	42434302	81	8	292485	0.86483	0.19356	ARHGEF1
ENSG00000105404	19	42460833	42463542	4	2	292485	-2.1588	0.98457	RABAC1
ENSG00000105409	19	42470734	42501649	17	7	292485	3.3851	0.00035581	ATP1A3
ENSG00000105737	19	42502473	42573650	49	11	292485	3.2926	0.00049625	GRIK5
ENSG00000105732	19	42572629	42585701	4	2	292485	2.9433	0.0016236	ZNF574
ENSG00000028277	19	42590263	42700737	126	8	292485	2.9417	0.0016319	POU2F2
ENSG00000160570	19	42702750	42724292	22	3	292485	2.3508	0.0093673	DEDD2
ENSG00000167625	19	42724423	42732353	6	3	292485	1.9713	0.024345	ZNF526
ENSG00000105723	19	42734338	42746777	13	3	292485	1.4226	0.077428	GSK3A
ENSG00000268643	19	42738735	42759284	32	3	292485	1.6137	0.053297	AC006486.9
ENSG00000204957	19	42746927	42749125	7	2	292485	1.3392	0.090259	AC006486.1
ENSG00000105722	19	42751724	42759309	13	2	292485	1.7878	0.036903	ERF
ENSG00000079432	19	42772689	42799949	24	3	292485	-0.24949	0.59851	CIC
ENSG00000079462	19	42801185	42807698	7	2	292485	0.83853	0.20087	PAFAH1B3
